960.30914,540.14465
960.3134,540.14777
960.3177,540.15106
960.32184,540.1545
960.3259,540.1581
960.32996,540.16174
960.334,540.1655
960.338,540.16943
960.342,540.17346
960.346,540.1776
960.35004,540.1817
960.35394,540.1859
960.358,540.1902
960.3619,540.19446
960.36584,540.1988
960.36975,540.20325
960.37366,540.2077
960.3777,540.2122
960.38165,540.2168
960.38556,540.22144
960.3895,540.22614
960.3935,540.2308
960.39746,540.2355
960.4014,540.24023
960.4054,540.2451
960.40936,540.24994
960.41327,540.2549
960.4172,540.2598
960.42114,540.2649
960.4251,540.2699
960.4291,540.27496
960.43304,540.2801
960.437,540.2853
960.44104,540.2904
960.445,540.2956
960.44904,540.3009
960.453,540.30615
960.45685,540.31146
960.4609,540.3168
960.4648,540.32214
960.46875,540.3275
960.4728,540.33295
960.4768,540.33844
960.48083,540.344
960.48474,540.34955
960.4888,540.35504
960.49274,540.36066
960.4968,540.36633
960.5009,540.37195
960.505,540.37756
960.5089,540.38324
960.5129,540.389
960.51697,540.39484
960.521,540.40063
960.5251,540.4064
960.52905,540.41223
960.53314,540.418
960.5372,540.42395
960.5412,540.4299
960.5452,540.4357
960.54926,540.4417
960.5533,540.4477
960.5574,540.4536
960.56134,540.4596
960.5654,540.4656
960.56946,540.4717
960.5735,540.4778
960.57764,540.4838
960.5818,540.49
960.5858,540.49615
960.58984,540.50244
960.59393,540.50867
960.5981,540.5149
960.6021,540.5212
960.60626,540.52747
960.6103,540.53375
960.6144,540.5401
960.6184,540.5464
960.6225,540.5528
960.62665,540.55914
960.6308,540.56555
960.63495,540.57196
960.6391,540.57837
960.6433,540.5849
960.64746,540.5913
960.6516,540.59784
960.6558,540.6044
960.6599,540.6109
960.664,540.61743
960.6682,540.624
960.6723,540.6306
960.6764,540.6372
960.6804,540.6438
960.6846,540.65045
960.6888,540.65717
960.693,540.66376
960.69714,540.6705
960.7013,540.6772
960.70544,540.6839
960.70966,540.6906
960.71387,540.6975
960.71814,540.70435
960.7223,540.7111
960.72644,540.71796
960.7306,540.7249
960.7348,540.7318
960.73895,540.7387
960.74316,540.7456
960.7473,540.75256
960.75146,540.75946
960.7557,540.7665
960.7599,540.7734
960.7641,540.7804
960.76843,540.7874
960.77264,540.7945
960.77686,540.8015
960.781,540.80853
960.7853,540.81555
960.7894,540.82263
960.7937,540.82983
960.7979,540.8369
960.8021,540.844
960.8063,540.8512
960.8105,540.8584
960.81476,540.8656
960.819,540.8728
960.82324,540.88
960.8276,540.88727
960.8318,540.89453
960.83606,540.9017
960.84033,540.90894
960.84467,540.9163
960.8489,540.9236
960.85315,540.93097
960.8574,540.93835
960.86163,540.94574
960.8659,540.95306
960.87024,540.96045
960.87445,540.96783
960.87866,540.97534
960.88293,540.98267
960.88715,540.9902
960.8914,540.9977
960.8957,541.0052
960.9001,541.0127
960.9043,541.02026
960.90857,541.0278
960.9129,541.0352
960.9172,541.04285
960.9215,541.0505
960.9257,541.05804
960.93,541.06555
960.9344,541.0732
960.9386,541.0807
960.9429,541.0884
960.94714,541.09607
960.9515,541.10376
960.95575,541.1114
960.96,541.11914
960.96436,541.12683
960.9687,541.1346
960.973,541.1424
960.9773,541.15015
960.98157,541.15784
960.98584,541.16565
960.99023,541.1735
960.99457,541.18134
960.999,541.18915
961.00336,541.19696
961.0077,541.2047
961.0121,541.2126
961.0164,541.2205
961.0207,541.2284
961.025,541.2363
961.02936,541.2443
961.0336,541.2522
961.03796,541.26013
961.0423,541.26807
961.0467,541.27606
961.051,541.284
961.05536,541.29193
961.0597,541.3
961.0641,541.30804
961.0684,541.3162
961.0728,541.3242
961.07715,541.33234
961.08154,541.3404
961.0858,541.3485
961.0902,541.35657
961.0946,541.3647
961.0989,541.37274
961.1032,541.381
961.10754,541.3891
961.11194,541.39734
961.1163,541.40546
961.12067,541.4137
961.125,541.42194
961.12946,541.4302
961.1339,541.4384
961.13824,541.4467
961.1426,541.45496
961.1469,541.46326
961.1512,541.4715
961.1555,541.4799
961.15985,541.48816
961.1643,541.4964
961.16864,541.50476
961.1731,541.513
961.17737,541.5214
961.1817,541.5297
961.1861,541.53815
961.1905,541.5465
961.1948,541.5549
961.1992,541.5633
961.2036,541.5717
961.20807,541.5801
961.21246,541.58856
961.21686,541.5969
961.22125,541.60547
961.2257,541.6139
961.2301,541.62244
961.2345,541.631
961.2389,541.6395
961.2432,541.6481
961.2475,541.6566
961.2519,541.6651
961.25635,541.67377
961.26074,541.6823
961.26514,541.691
961.2696,541.6996
961.274,541.70825
961.2784,541.71686
961.2828,541.7255
961.2872,541.73413
961.29156,541.7428
961.2959,541.75146
961.3003,541.7601
961.3047,541.7688
961.3091,541.77747
961.3134,541.7862
961.3178,541.7949
961.3222,541.80365
961.32666,541.8123
961.33105,541.82117
961.3355,541.82996
961.33984,541.83875
961.3443,541.84753
961.3487,541.8564
961.353,541.8652
961.3574,541.874
961.3618,541.88275
961.3663,541.8916
961.37067,541.9004
961.37506,541.9093
961.37946,541.91815
961.3839,541.927
961.3884,541.936
961.3927,541.9449
961.39716,541.9538
961.4016,541.96277
961.406,541.97174
961.41046,541.98083
961.4149,541.9898
961.41925,541.99884
961.42365,542.0077
961.4281,542.0167
961.43256,542.0258
961.43695,542.03485
961.44135,542.04395
961.4457,542.0529
961.4501,542.062
961.4545,542.071
961.459,542.08014
961.46344,542.0891
961.46783,542.09827
961.4723,542.1073
961.4767,542.1164
961.4811,542.1255
961.4855,542.13464
961.48987,542.1438
961.49426,542.15295
961.4987,542.16205
961.5032,542.1714
961.50757,542.1805
961.51196,542.18976
961.5163,542.1989
961.5207,542.2082
961.5251,542.21735
961.5295,542.22656
961.53394,542.23584
961.5383,542.24524
961.5428,542.2546
961.547,542.26385
961.5515,542.2731
961.556,542.2823
961.5604,542.2916
961.56494,542.3009
961.56934,542.3103
961.5738,542.3196
961.5782,542.3289
961.5826,542.33826
961.58704,542.3477
961.59143,542.357
961.5958,542.36633
961.6002,542.3758
961.6046,542.3852
961.6091,542.39465
961.6136,542.4042
961.618,542.41364
961.6224,542.42303
961.62683,542.4325
961.6312,542.442
961.6356,542.4514
961.64,542.461
961.6445,542.47046
961.6488,542.4799
961.6532,542.4894
961.6576,542.49896
961.66205,542.50854
961.6665,542.5182
961.6709,542.5278
961.67523,542.53735
961.6796,542.54675
961.68396,542.5562
961.6884,542.5659
961.6928,542.57556
961.69727,542.5852
961.70166,542.5948
961.70605,542.6045
961.71045,542.6141
961.71484,542.6238
961.7193,542.63336
961.72375,542.6431
961.72815,542.6528
961.7326,542.66254
961.73706,542.6721
961.74146,542.6819
961.7459,542.6916
961.7503,542.70135
961.7548,542.711
961.7592,542.72076
961.7637,542.7305
961.768,542.74054
961.7724,542.75024
961.7768,542.7601
961.7812,542.7698
961.78564,542.77966
961.7901,542.7894
961.7945,542.7994
961.79877,542.80927
961.8031,542.81915
961.80756,542.82886
961.812,542.8387
961.81635,542.8487
961.8208,542.8584
961.82513,542.8684
961.8296,542.8783
961.83405,542.8881
961.83844,542.898
961.8428,542.908
961.84717,542.91785
961.85156,542.9279
961.856,542.93774
961.8604,542.9477
961.86475,542.9576
961.8691,542.96765
961.8735,542.9776
961.8778,542.9877
961.88226,542.99756
961.8866,543.00775
961.891,543.01776
961.8954,543.02783
961.8998,543.03784
961.9042,543.048
961.90857,543.058
961.91296,543.0681
961.9175,543.0781
961.9219,543.0884
961.9262,543.0985
961.93054,543.10864
961.9349,543.11865
961.93933,543.1288
961.94366,543.1389
961.94806,543.1489
961.95245,543.1591
961.95685,543.16925
961.9612,543.17944
961.9656,543.1896
961.9699,543.1997
961.9743,543.2098
961.9786,543.22015
961.9829,543.2303
961.9873,543.24054
961.99176,543.25073
961.99615,543.26105
962.00055,543.2713
962.0049,543.2817
962.0093,543.2918
962.0136,543.3021
962.01794,543.31244
962.0222,543.3229
962.0267,543.3331
962.031,543.34344
962.03534,543.3537
962.03973,543.364
962.0442,543.37427
962.0485,543.38477
962.0529,543.39514
962.0571,543.40564
962.0614,543.4158
962.0658,543.42615
962.07007,543.43665
962.0744,543.4469
962.0788,543.4574
962.0831,543.46783
962.0874,543.47833
962.0918,543.48865
962.0961,543.49915
962.1006,543.5095
962.1049,543.5201
962.10925,543.53046
962.1136,543.5411
962.1179,543.5515
962.1223,543.562
962.12665,543.5725
962.1309,543.583
962.13525,543.59344
962.1395,543.60406
962.14386,543.61456
962.14813,543.6251
962.15247,543.6356
962.15674,543.64624
962.16113,543.65674
962.1654,543.66736
962.1698,543.6779
962.17413,543.68854
962.1785,543.69916
962.1829,543.7099
962.1872,543.72046
962.1914,543.73114
962.1957,543.7416
962.2,543.7522
962.2043,543.7629
962.2087,543.77344
962.21295,543.7842
962.21735,543.7948
962.2216,543.80554
962.226,543.8161
962.2303,543.8269
962.2347,543.8375
962.23895,543.8483
962.2433,543.8591
962.24756,543.86993
962.2519,543.88055
962.25616,543.8914
962.2605,543.90216
962.2647,543.913
962.26904,543.9237
962.27325,543.93463
962.2775,543.9452
962.2818,543.9561
962.28613,543.9668
962.2904,543.9776
962.29474,543.98834
962.2991,543.9992
962.3034,544.01
962.3076,544.021
962.3119,544.03174
962.31604,544.04266
962.3203,544.05334
962.32465,544.06415
962.3289,544.07513
962.3332,544.0859
962.3374,544.0969
962.3418,544.1077
962.3461,544.1188
962.35046,544.1297
962.3546,544.1406
962.3589,544.1515
962.3631,544.1625
962.36743,544.17346
962.37164,544.18445
962.37585,544.1953
962.38007,544.2064
962.3844,544.21735
962.3886,544.2285
962.3929,544.23944
962.39716,544.2505
962.4014,544.2614
962.4056,544.2726
962.40985,544.28345
962.414,544.2947
962.4182,544.30554
962.42255,544.31665
962.4268,544.3277
962.431,544.339
962.43524,544.35
962.43933,544.3612
962.4435,544.372
962.4478,544.383
962.45197,544.3943
962.4563,544.4053
962.4604,544.4165
962.4647,544.4275
962.4689,544.4388
962.4732,544.44995
962.47736,544.4612
962.4816,544.4722
962.4858,544.4835
962.49,544.49457
962.4942,544.50586
962.49854,544.5169
962.50275,544.52826
962.50696,544.53937
962.5111,544.55054
962.5154,544.5617
962.51953,544.57306
962.5238,544.5842
962.528,544.59546
962.5322,544.6066
962.53625,544.618
962.5405,544.62915
962.54474,544.64056
962.5491,544.6518
962.5532,544.6633
962.5574,544.6746
962.5614,544.6861
962.56555,544.69714
962.5698,544.7084
962.5739,544.71985
962.5781,544.7311
962.5822,544.74255
962.5865,544.7538
962.59064,544.76526
962.59485,544.7765
962.59894,544.78796
962.6032,544.7992
962.60736,544.8106
962.6115,544.82196
962.61554,544.8335
962.61975,544.8448
962.62384,544.8564
962.62805,544.86774
962.63214,544.8792
962.6364,544.89056
962.6405,544.9021
962.6447,544.9135
962.64886,544.92505
962.6531,544.93646
962.65717,544.94806
962.6614,544.9595
962.66547,544.97107
962.66974,544.9825
962.6738,544.9943
962.6779,545.00574
962.6818,545.0174
962.6859,545.0286
962.69006,545.0401
962.6942,545.0517
962.69836,545.0632
962.70245,545.0748
962.70654,545.08636
962.7107,545.0981
962.7149,545.1096
962.71893,545.1213
962.7231,545.13275
962.7272,545.14453
962.7314,545.156
962.7354,545.1678
962.7396,545.17926
962.74365,545.1909
962.74774,545.2024
962.75183,545.2142
962.756,545.2257
962.76,545.2375
962.7641,545.2491
962.7681,545.26086
962.77234,545.27246
962.7763,545.28424
962.78033,545.29584
962.7844,545.3077
962.7887,545.3193
962.7928,545.3312
962.7968,545.3429
962.8007,545.3547
962.8048,545.3661
962.80884,545.37775
962.8128,545.3897
962.81696,545.40137
962.82086,545.4133
962.82495,545.4249
962.82904,545.4368
962.83307,545.44867
962.8371,545.4606
962.84106,545.4722
962.84503,545.4842
962.8491,545.4958
962.8532,545.5077
962.8574,545.5195
962.8614,545.5314
962.86554,545.5431
962.86945,545.555
962.87354,545.5668
962.8775,545.5789
962.88165,545.59064
962.88556,545.6027
962.8896,545.6145
962.8935,545.6265
962.89764,545.6383
962.9016,545.6503
962.9057,545.6621
962.90967,545.67413
962.9138,545.6861
962.9178,545.6983
962.92175,545.71014
962.9255,545.72217
962.9295,545.7338
962.93353,545.74567
962.93756,545.75775
962.9416,545.76953
962.94556,545.78174
962.9496,545.7936
962.9535,545.8056
962.9575,545.81757
962.9614,545.8297
962.96545,545.8416
962.96936,545.85376
962.9734,545.86566
962.9773,545.8778
962.9814,545.8898
962.9853,545.90204
962.9893,545.914
962.9932,545.9262
962.9972,545.9382
963.0011,545.9504
963.0051,545.9624
963.009,545.9746
963.0129,545.9866
963.01685,545.9987
963.0209,546.01074
963.02484,546.023
963.02893,546.0351
963.03284,546.04755
963.0367,546.0597
963.0404,546.07196
963.0444,546.08374
963.0484,546.0958
963.0522,546.1081
963.05615,546.1202
963.0599,546.1325
963.0639,546.14453
963.0677,546.15686
963.07166,546.16895
963.0755,546.1813
963.0795,546.19336
963.08344,546.20575
963.0874,546.21783
963.0912,546.2302
963.09515,546.2423
963.099,546.25476
963.103,546.2669
963.1068,546.2793
963.1107,546.29144
963.11456,546.3039
963.1185,546.3161
963.12225,546.32855
963.1261,546.34064
963.12994,546.3531
963.134,546.3651
963.1379,546.3777
963.14185,546.3899
963.1457,546.40247
963.1496,546.4147
963.1532,546.42706
963.15704,546.4391
963.16095,546.4513
963.16473,546.46387
963.16864,546.4762
963.1725,546.4887
963.1764,546.501
963.1802,546.5135
963.1841,546.52576
963.18787,546.53827
963.1917,546.5506
963.19543,546.5632
963.1993,546.57544
963.203,546.5881
963.207,546.6004
963.2107,546.61304
963.2145,546.62537
963.2182,546.6379
963.22217,546.6502
963.2259,546.66284
963.2298,546.67523
963.2335,546.68787
963.23737,546.7003
963.2411,546.71295
963.245,546.7252
963.2488,546.7379
963.25275,546.7504
963.2565,546.7632
963.26025,546.7757
963.26385,546.7884
963.2675,546.8006
963.27136,546.813
963.275,546.8256
963.2789,546.8381
963.28253,546.8507
963.2863,546.86316
963.29,546.87585
963.2938,546.88837
963.29755,546.90106
963.30133,546.9135
963.305,546.9262
963.30884,546.93866
963.3125,546.9515
963.31635,546.9639
963.32007,546.97675
963.32385,546.9893
963.32745,547.00214
963.3313,547.0147
963.33496,547.0276
963.3387,547.0401
963.3423,547.0529
963.34607,547.0654
963.34973,547.07825
963.3536,547.0909
963.3573,547.1037
963.3612,547.11633
963.3648,547.1294
963.3684,547.1421
963.3717,547.1549
963.37537,547.16724
963.37915,547.17975
963.3828,547.1927
963.3866,547.20526
963.39026,547.21826
963.39404,547.23083
963.3975,547.2437
963.4013,547.25635
963.40485,547.2692
963.4086,547.28186
963.41223,547.2948
963.416,547.3075
963.41956,547.32043
963.42334,547.3331
963.4269,547.3461
963.43066,547.3588
963.4342,547.3718
963.43805,547.3845
963.4415,547.3976
963.4452,547.4103
963.4488,547.42334
963.4525,547.4361
963.456,547.4491
963.4597,547.4618
963.46326,547.4748
963.467,547.4875
963.4705,547.50055
963.4743,547.5134
963.4779,547.5266
963.4815,547.5395
963.4848,547.5525
963.4884,547.56506
963.4922,547.57776
963.4957,547.5909
963.49945,547.6037
963.5029,547.6168
963.50653,547.62964
963.5101,547.64276
963.5137,547.6556
963.51715,547.66876
963.5209,547.6815
963.5244,547.69464
963.5281,547.70746
963.53156,547.7206
963.53516,547.7334
963.53864,547.7466
963.54224,547.7595
963.54565,547.77277
963.54926,547.78564
963.5527,547.7988
963.5563,547.8117
963.55975,547.82495
963.56335,547.8379
963.5669,547.8511
963.5705,547.86395
963.5739,547.8772
963.57764,547.89026
963.58105,547.9036
963.5846,547.9166
963.58777,547.9298
963.59125,547.9425
963.59485,547.9554
963.5983,547.96875
963.6019,547.98175
963.6054,547.99506
963.609,548.008
963.6125,548.02136
963.616,548.0343
963.6193,548.04767
963.6229,548.0606
963.62634,548.074
963.62994,548.0869
963.63324,548.1002
963.63684,548.1132
963.64026,548.1266
963.6438,548.1397
963.6472,548.15314
963.65076,548.1662
963.65405,548.1796
963.6576,548.1928
963.66095,548.20624
963.6645,548.21924
963.6678,548.2326
963.6713,548.24567
963.67474,548.25903
963.67834,548.2723
963.68176,548.2858
963.6852,548.299
963.68823,548.31244
963.6916,548.3253
963.6951,548.3385
963.6985,548.3519
963.702,548.365
963.7053,548.3785
963.70886,548.39166
963.71216,548.40515
963.71564,548.4183
963.71893,548.43176
963.7224,548.44495
963.72565,548.4584
963.7291,548.4716
963.7324,548.48517
963.7359,548.49835
963.7392,548.51196
963.7427,548.52527
963.7459,548.5389
963.7493,548.5521
963.7526,548.5656
963.7561,548.57886
963.7593,548.5924
963.76276,548.6056
963.766,548.6192
963.76953,548.63245
963.7728,548.646
963.77637,548.65936
963.7796,548.67316
963.7829,548.6866
963.78595,548.70013
963.78925,548.7131
963.7926,548.7264
963.79584,548.7399
963.7993,548.75323
963.8025,548.76685
963.80597,548.7802
963.8092,548.7938
963.8126,548.8071
963.8158,548.8208
963.81915,548.83417
963.8223,548.84784
963.82574,548.8612
963.829,548.87494
963.83234,548.88837
963.83545,548.9021
963.83875,548.9154
963.8419,548.92914
963.8452,548.94257
963.84845,548.9563
963.85175,548.9698
963.85486,548.9835
963.8582,548.99695
963.8614,549.0108
963.8647,549.0242
963.8679,549.03796
963.87146,549.0514
963.8746,549.06537
963.87775,549.079
963.8806,549.0928
963.8838,549.10583
963.88715,549.11926
963.8903,549.13306
963.8936,549.14655
963.8968,549.1604
963.9001,549.1738
963.9032,549.18774
963.9065,549.2012
963.9096,549.215
963.91284,549.22845
963.91595,549.2424
963.9193,549.25586
963.9224,549.26965
963.9257,549.2832
963.92883,549.2971
963.93207,549.3106
963.9352,549.3246
963.9384,549.3381
963.94147,549.352
963.94476,549.3655
963.94775,549.3794
963.951,549.39307
963.9539,549.4069
963.9572,549.4204
963.9604,549.4344
963.9637,549.44806
963.96674,549.4622
963.9698,549.476
963.97253,549.48987
963.9757,549.5032
963.97894,549.5168
963.982,549.53076
963.9852,549.5444
963.98816,549.55835
963.99146,549.57196
963.9944,549.58606
963.9976,549.5998
964.00055,549.61383
964.0038,549.6275
964.0067,549.64154
964.00995,549.6551
964.01294,549.6692
964.0161,549.6829
964.01904,549.697
964.0222,549.7107
964.02515,549.7248
964.0284,549.7384
964.0313,549.75244
964.0344,549.7662
964.03735,549.7802
964.04047,549.7939
964.0434,549.8079
964.0466,549.8217
964.0495,549.83575
964.0527,549.8495
964.05566,549.8636
964.0589,549.8774
964.0619,549.8917
964.06494,549.90576
964.0675,549.91986
964.0705,549.9332
964.07367,549.947
964.07654,549.96124
964.0796,549.975
964.08246,549.9892
964.0856,550.00305
964.0885,550.0173
964.09155,550.0311
964.09436,550.0453
964.0975,550.059
964.10034,550.07324
964.1034,550.0871
964.1063,550.1013
964.1094,550.1152
964.1122,550.1294
964.1153,550.1433
964.11804,550.1575
964.12103,550.1714
964.1239,550.18567
964.127,550.1996
964.12976,550.2138
964.1328,550.22766
964.1356,550.2418
964.13873,550.2557
964.14154,550.2701
964.1446,550.284
964.14746,550.2984
964.1503,550.3125
964.15283,550.3268
964.1557,550.3404
964.15875,550.3543
964.16156,550.36865
964.1646,550.3826
964.16736,550.39703
964.1704,550.411
964.1731,550.42535
964.176,550.4394
964.1788,550.45374
964.18176,550.4677
964.18445,550.48206
964.1875,550.496
964.19025,550.51044
964.19324,550.52435
964.1959,550.5388
964.199,550.55286
964.20166,550.56726
964.2046,550.58124
964.20734,550.59564
964.2102,550.6097
964.2129,550.624
964.21576,550.6381
964.21844,550.6525
964.2215,550.6666
964.22424,550.6811
964.22736,550.69525
964.23,550.70984
964.23267,550.724
964.235,550.73846
964.2377,550.75214
964.2406,550.76624
964.2433,550.7808
964.2463,550.7949
964.2489,550.8094
964.25183,550.8235
964.2545,550.83813
964.2574,550.85223
964.2601,550.8667
964.263,550.8808
964.2656,550.8953
964.2685,550.9094
964.27106,550.92395
964.2739,550.93805
964.2765,550.95264
964.2794,550.96674
964.282,550.9813
964.2849,550.9955
964.2875,551.01013
964.2903,551.02423
964.2929,551.0389
964.2958,551.05304
964.2983,551.0676
964.30115,551.0817
964.3039,551.0963
964.30695,551.1106
964.30945,551.1254
964.3121,551.13995
964.3143,551.15454
964.3169,551.1684
964.31964,551.18256
964.3222,551.19727
964.325,551.2114
964.3276,551.2262
964.3304,551.2405
964.3329,551.2551
964.33563,551.2694
964.3381,551.28406
964.3409,551.2983
964.3435,551.31305
964.34625,551.32733
964.3487,551.34204
964.35144,551.3563
964.3539,551.37103
964.3566,551.3853
964.3591,551.39996
964.3618,551.41425
964.36426,551.4291
964.367,551.44336
964.36945,551.4581
964.3722,551.4724
964.3747,551.4871
964.37744,551.50146
964.37994,551.51624
964.3827,551.53076
964.38513,551.5457
964.38763,551.56024
964.3897,551.575
964.3922,551.58905
964.39496,551.6034
964.39734,551.61816
964.4001,551.63257
964.40247,551.6473
964.4052,551.6617
964.4076,551.6765
964.4103,551.691
964.4126,551.7058
964.4152,551.7203
964.4176,551.7351
964.4203,551.7495
964.42267,551.76434
964.42535,551.7788
964.4277,551.7937
964.43024,551.80804
964.4326,551.82294
964.4353,551.8374
964.4377,551.85236
964.44025,551.8668
964.44257,551.8818
964.4451,551.89624
964.4476,551.91113
964.4502,551.92554
964.4526,551.94055
964.4552,551.955
964.4575,551.9702
964.45996,551.98486
964.462,551.9998
964.46436,552.01385
964.467,552.0284
964.46924,552.0434
964.4718,552.0578
964.4741,552.0728
964.4767,552.0873
964.47906,552.10223
964.48157,552.11676
964.4838,552.1318
964.4864,552.1463
964.48865,552.1613
964.4912,552.1758
964.4934,552.19086
964.4959,552.20544
964.4981,552.22046
964.50073,552.23505
964.5029,552.2501
964.5055,552.2647
964.5076,552.2798
964.5101,552.2944
964.51227,552.30945
964.5147,552.32404
964.5169,552.3391
964.51935,552.35376
964.5215,552.36884
964.52405,552.38336
964.5264,552.39844
964.52905,552.41327
964.5312,552.42865
964.53345,552.4434
964.5352,552.4585
964.5375,552.47266
964.5399,552.4873
964.54205,552.50244
964.54443,552.5171
964.5467,552.5322
