960.2126,540.0994
960.21564,540.1015
960.21857,540.10376
960.22144,540.1062
960.22424,540.1087
960.22705,540.1112
960.22986,540.11383
960.2326,540.1165
960.23535,540.11926
960.2381,540.122
960.24084,540.1249
960.2436,540.12775
960.24634,540.1307
960.2491,540.1337
960.2518,540.13684
960.2545,540.13983
960.25726,540.1429
960.26,540.146
960.2627,540.1492
960.2654,540.15234
960.2681,540.1555
960.2708,540.1587
960.2735,540.16205
960.2762,540.1653
960.2789,540.16864
960.28156,540.17194
960.2843,540.1753
960.287,540.1787
960.2898,540.1822
960.29254,540.18567
960.2953,540.1891
960.2979,540.1925
960.30054,540.1961
960.3033,540.1997
960.3061,540.2033
960.30884,540.2069
960.3116,540.2106
960.31433,540.2142
960.31714,540.2179
960.3198,540.2217
960.3226,540.2254
960.32526,540.2291
960.32794,540.2329
960.3307,540.2367
960.3335,540.2405
960.3363,540.2442
960.3391,540.2481
960.3419,540.25183
960.34467,540.2558
960.3474,540.2597
960.35016,540.2637
960.3529,540.2676
960.35565,540.2715
960.3584,540.27545
960.3612,540.27954
960.36395,540.28357
960.3667,540.2876
960.3695,540.29156
960.37225,540.2956
960.3751,540.2997
960.37787,540.3038
960.3807,540.30786
960.3835,540.312
960.3862,540.3162
960.389,540.3205
960.39185,540.32465
960.3946,540.3288
960.3974,540.333
960.4002,540.3372
960.403,540.3415
960.4058,540.34576
960.4086,540.35
960.41144,540.3543
960.41425,540.35864
960.41705,540.3629
960.4199,540.36725
960.4228,540.3715
960.42566,540.3759
960.42847,540.3804
960.43134,540.38477
960.43414,540.3892
960.43695,540.39355
960.4398,540.39795
960.4426,540.4024
960.44543,540.4068
960.4483,540.4113
960.4512,540.41583
960.454,540.4204
960.45685,540.4248
960.4597,540.42926
960.4625,540.43384
960.4654,540.43835
960.4682,540.44293
960.471,540.44745
960.4739,540.4521
960.4768,540.45667
960.4797,540.46136
960.4826,540.466
960.4854,540.47064
960.48834,540.4753
960.49115,540.4799
960.49396,540.4846
960.4968,540.4894
960.4998,540.4941
960.5027,540.4988
960.50555,540.5036
960.5085,540.5084
960.51135,540.51306
960.5142,540.5178
960.5171,540.5225
960.51996,540.52734
960.5229,540.53204
960.5257,540.53687
960.5286,540.5416
960.53156,540.5463
960.53436,540.5512
960.5373,540.55615
960.54016,540.561
960.543,540.56586
960.546,540.57074
960.54895,540.5757
960.5519,540.5806
960.5548,540.58545
960.55774,540.59033
960.56067,540.59534
960.56354,540.60034
960.56647,540.60535
960.5694,540.61035
960.57227,540.6153
960.5752,540.62036
960.5781,540.62537
960.58105,540.63043
960.58405,540.6354
960.58704,540.6404
960.58997,540.6454
960.5929,540.65045
960.5958,540.65546
960.5988,540.66064
960.6017,540.6658
960.6046,540.6711
960.60754,540.6762
960.6104,540.68134
960.61334,540.68646
960.61633,540.6917
960.61926,540.69684
960.6222,540.702
960.62506,540.70715
960.62805,540.7123
960.631,540.7175
960.6339,540.72266
960.6369,540.72784
960.63983,540.73303
960.64276,540.7383
960.64575,540.7435
960.64874,540.74884
960.6517,540.75415
960.65466,540.7594
960.6576,540.7646
960.6605,540.76984
960.6635,540.77515
960.6665,540.7806
960.66956,540.7858
960.67255,540.7912
960.6755,540.7966
960.67834,540.802
960.6814,540.8073
960.6844,540.81274
960.6873,540.81805
960.69037,540.8235
960.6933,540.82886
960.69635,540.8342
960.69934,540.83966
960.7023,540.84515
960.70526,540.8506
960.7081,540.856
960.7112,540.8614
960.7141,540.8668
960.7171,540.87244
960.72003,540.87787
960.7231,540.88336
960.7261,540.88885
960.729,540.8944
960.732,540.8999
960.735,540.9055
960.7379,540.91095
960.74084,540.9165
960.7439,540.9221
960.7468,540.9277
960.7499,540.9332
960.75287,540.9387
960.7559,540.94434
960.7589,540.95
960.76184,540.95557
960.76483,540.9613
960.7679,540.9669
960.77094,540.9726
960.774,540.9783
960.777,540.9839
960.77997,540.9895
960.7829,540.9952
960.78595,541.00085
960.78906,541.0066
960.79205,541.01227
960.79504,541.018
960.7981,541.0238
960.8011,541.02954
960.80414,541.0352
960.80707,541.04095
960.8101,541.0467
960.81305,541.0524
960.81604,541.0583
960.81903,541.06396
960.822,541.06976
960.825,541.0754
960.828,541.08124
960.831,541.08704
960.83417,541.09296
960.8372,541.0987
960.8402,541.10455
960.8432,541.11035
960.8461,541.1162
960.8491,541.122
960.8521,541.12787
960.8552,541.1338
960.8582,541.1398
960.8613,541.1456
960.8643,541.15155
960.8673,541.1574
960.8704,541.16327
960.87354,541.1692
960.8765,541.1751
960.87946,541.1811
960.88245,541.187
960.8855,541.1929
960.8885,541.19885
960.89154,541.2048
960.8946,541.2107
960.89764,541.2168
960.9007,541.22284
960.90375,541.2288
960.90674,541.2348
960.9098,541.2409
960.9128,541.2468
960.9157,541.2529
960.9187,541.259
960.92175,541.265
960.9248,541.27106
960.92786,541.27716
960.93097,541.2832
960.9341,541.28925
960.9371,541.2953
960.9401,541.3014
960.9431,541.30743
960.94604,541.3135
960.94904,541.3196
960.9521,541.32574
960.95514,541.3319
960.9582,541.33813
960.9613,541.34424
960.96436,541.35046
960.9674,541.3566
960.9705,541.3628
960.9736,541.36896
960.9765,541.3751
960.97955,541.3813
960.9826,541.38745
960.9856,541.39374
960.98865,541.3999
960.9917,541.4061
960.9947,541.4124
960.9977,541.41864
961.0008,541.4248
961.00385,541.43115
961.0069,541.4374
961.0099,541.4437
961.01294,541.45
961.016,541.4563
961.01904,541.46246
961.02203,541.4688
961.02515,541.47504
961.0281,541.4814
961.0312,541.4877
961.0341,541.494
961.0372,541.50037
961.04016,541.50665
961.0432,541.51294
961.04626,541.5192
961.0493,541.5255
961.0523,541.53186
961.05536,541.53827
961.05835,541.54474
961.0614,541.5511
961.0644,541.5575
961.0674,541.56384
961.0705,541.5701
961.0736,541.57654
961.07666,541.583
961.07965,541.5895
961.0827,541.5958
961.08575,541.6023
961.0888,541.6087
961.09186,541.6152
961.09485,541.62164
961.09796,541.6281
961.101,541.63464
961.104,541.64105
961.10706,541.64746
961.11005,541.65393
961.1131,541.6604
961.1161,541.66693
961.11914,541.6734
961.12213,541.68
961.1252,541.6865
961.1282,541.69305
961.1313,541.6995
961.1343,541.7062
961.13727,541.71277
961.1403,541.7193
961.1435,541.72577
961.1465,541.73236
961.14954,541.73895
961.1525,541.74554
961.1556,541.7521
961.1587,541.7586
961.16174,541.76514
961.1648,541.7718
961.1678,541.77844
961.1709,541.78503
961.17395,541.7917
961.17694,541.7983
961.18,541.805
961.18304,541.8116
961.1861,541.8183
961.1892,541.82495
961.1922,541.83167
961.19525,541.83826
961.19824,541.84503
961.2013,541.8517
